Date,Time,DateTime,Height,Tide_Type,Station_Code,Station_Name,Year
31/5/2022,3:15,31/5/2022 3:15,1.12,低潮 (Low Tide),TPK,Tai Po Kau (大埔滘),2022
31/5/2022,3:20,31/5/2022 3:20,1.11,低潮 (Low Tide),TAO,Tai O (大澳),2022
31/5/2022,3:30,31/5/2022 3:30,1.11,低潮 (Low Tide),CLK,Chek Lap Kok (赤?角),2022
31/5/2022,4:15,31/5/2022 4:15,0.96,低潮 (Low Tide),TBT,Tsim Bei Tsui (尖鼻咀),2022
31/5/2022,16:10,31/5/2022 16:10,0.43,低潮 (Low Tide),KLW,Ko Lau Wan (高流灣),2022
31/5/2022,16:23,31/5/2022 16:23,0.45,低潮 (Low Tide),TMW,Tai Miu Wan (大廟灣),2022
31/5/2022,16:24,31/5/2022 16:24,0.61,低潮 (Low Tide),WAG,Waglan Island (橫瀾島),2022
31/5/2022,16:29,31/5/2022 16:29,0.45,低潮 (Low Tide),QUB,Quarry Bay (?魚涌),2022
31/5/2022,16:34,31/5/2022 16:34,0.4,低潮 (Low Tide),CCH,Cheung Chau (長洲),2022
31/5/2022,16:34,31/5/2022 16:34,0.44,低潮 (Low Tide),KCT,Kwai Chung (葵涌),2022
31/5/2022,16:42,31/5/2022 16:42,0.34,低潮 (Low Tide),SPW,Shek Pik (石壁),2022
31/5/2022,16:51,31/5/2022 16:51,0.48,低潮 (Low Tide),TPK,Tai Po Kau (大埔滘),2022
31/5/2022,16:57,31/5/2022 16:57,0.42,低潮 (Low Tide),MWC,Ma Wan (馬灣),2022
31/5/2022,16:59,31/5/2022 16:59,0.26,低潮 (Low Tide),TAO,Tai O (大澳),2022
31/5/2022,17:33,31/5/2022 17:33,0.3,低潮 (Low Tide),CLK,Chek Lap Kok (赤?角),2022
31/5/2022,18:37,31/5/2022 18:37,0.22,低潮 (Low Tide),TBT,Tsim Bei Tsui (尖鼻咀),2022
31/5/2022,22:53,31/5/2022 22:53,1.36,低潮 (Low Tide),KLW,Ko Lau Wan (高流灣),2022
31/5/2022,23:10,31/5/2022 23:10,1.46,低潮 (Low Tide),WAG,Waglan Island (橫瀾島),2022
31/5/2022,23:12,31/5/2022 23:12,1.31,低潮 (Low Tide),TMW,Tai Miu Wan (大廟灣),2022
31/5/2022,23:15,31/5/2022 23:15,1.36,低潮 (Low Tide),QUB,Quarry Bay (?魚涌),2022
31/5/2022,23:18,31/5/2022 23:18,1.4,低潮 (Low Tide),CCH,Cheung Chau (長洲),2022
31/5/2022,23:18,31/5/2022 23:18,1.43,低潮 (Low Tide),KCT,Kwai Chung (葵涌),2022
31/5/2022,23:25,31/5/2022 23:25,1.42,低潮 (Low Tide),SPW,Shek Pik (石壁),2022
31/5/2022,23:26,31/5/2022 23:26,1.38,低潮 (Low Tide),TPK,Tai Po Kau (大埔滘),2022
31/5/2022,23:28,31/5/2022 23:28,1.44,低潮 (Low Tide),MWC,Ma Wan (馬灣),2022
31/5/2022,23:42,31/5/2022 23:42,1.52,高潮 (High Tide),TAO,Tai O (大澳),2022
31/5/2022,23:55,31/5/2022 23:55,1.53,高潮 (High Tide),CLK,Chek Lap Kok (赤?角),2022
1/6/2022,0:15,1/6/2022 0:15,1.67,高潮 (High Tide),TBT,Tsim Bei Tsui (尖鼻咀),2022
1/6/2022,2:12,1/6/2022 2:12,1.11,低潮 (Low Tide),KLW,Ko Lau Wan (高流灣),2022
1/6/2022,2:22,1/6/2022 2:22,1.28,低潮 (Low Tide),WAG,Waglan Island (橫瀾島),2022
1/6/2022,2:24,1/6/2022 2:24,1.13,低潮 (Low Tide),TMW,Tai Miu Wan (大廟灣),2022
1/6/2022,2:35,1/6/2022 2:35,1.16,低潮 (Low Tide),QUB,Quarry Bay (?魚涌),2022
1/6/2022,2:45,1/6/2022 2:45,1.19,低潮 (Low Tide),CCH,Cheung Chau (長洲),2022
1/6/2022,2:49,1/6/2022 2:49,1.14,低潮 (Low Tide),TPK,Tai Po Kau (大埔滘),2022
1/6/2022,3:05,1/6/2022 3:05,1.2,低潮 (Low Tide),KCT,Kwai Chung (葵涌),2022
1/6/2022,3:06,1/6/2022 3:06,1.18,低潮 (Low Tide),SPW,Shek Pik (石壁),2022
1/6/2022,3:18,1/6/2022 3:18,1.19,低潮 (Low Tide),MWC,Ma Wan (馬灣),2022
1/6/2022,3:42,1/6/2022 3:42,1.17,低潮 (Low Tide),TAO,Tai O (大澳),2022
1/6/2022,3:55,1/6/2022 3:55,1.16,低潮 (Low Tide),CLK,Chek Lap Kok (赤?角),2022
1/6/2022,10:15,1/6/2022 10:15,2.68,高潮 (High Tide),TBT,Tsim Bei Tsui (尖鼻咀),2022
1/6/2022,16:48,1/6/2022 16:48,0.43,低潮 (Low Tide),KLW,Ko Lau Wan (高流灣),2022
1/6/2022,17:04,1/6/2022 17:04,0.44,低潮 (Low Tide),TMW,Tai Miu Wan (大廟灣),2022
1/6/2022,17:05,1/6/2022 17:05,0.59,低潮 (Low Tide),WAG,Waglan Island (橫瀾島),2022
1/6/2022,17:10,1/6/2022 17:10,0.44,低潮 (Low Tide),QUB,Quarry Bay (?魚涌),2022
1/6/2022,17:15,1/6/2022 17:15,0.39,低潮 (Low Tide),CCH,Cheung Chau (長洲),2022
1/6/2022,17:15,1/6/2022 17:15,0.43,低潮 (Low Tide),KCT,Kwai Chung (葵涌),2022
1/6/2022,17:22,1/6/2022 17:22,0.32,低潮 (Low Tide),SPW,Shek Pik (石壁),2022
1/6/2022,17:31,1/6/2022 17:31,0.48,低潮 (Low Tide),TPK,Tai Po Kau (大埔滘),2022
1/6/2022,17:38,1/6/2022 17:38,0.24,低潮 (Low Tide),TAO,Tai O (大澳),2022
1/6/2022,17:39,1/6/2022 17:39,0.41,低潮 (Low Tide),MWC,Ma Wan (馬灣),2022
1/6/2022,18:14,1/6/2022 18:14,0.3,低潮 (Low Tide),CLK,Chek Lap Kok (赤?角),2022
1/6/2022,19:21,1/6/2022 19:21,0.22,低潮 (Low Tide),TBT,Tsim Bei Tsui (尖鼻咀),2022
1/6/2022,23:32,1/6/2022 23:32,1.33,低潮 (Low Tide),KLW,Ko Lau Wan (高流灣),2022
1/6/2022,23:52,1/6/2022 23:52,1.42,低潮 (Low Tide),WAG,Waglan Island (橫瀾島),2022
1/6/2022,23:55,1/6/2022 23:55,1.27,低潮 (Low Tide),TMW,Tai Miu Wan (大廟灣),2022
2/6/2022,0:00,2/6/2022 0:00,1.32,低潮 (Low Tide),QUB,Quarry Bay (?魚涌),2022
2/6/2022,0:03,2/6/2022 0:03,1.36,低潮 (Low Tide),CCH,Cheung Chau (長洲),2022
2/6/2022,0:04,2/6/2022 0:04,1.39,低潮 (Low Tide),KCT,Kwai Chung (葵涌),2022
2/6/2022,0:05,2/6/2022 0:05,1.34,低潮 (Low Tide),TPK,Tai Po Kau (大埔滘),2022
2/6/2022,0:07,2/6/2022 0:07,1.38,低潮 (Low Tide),SPW,Shek Pik (石壁),2022
2/6/2022,0:14,2/6/2022 0:14,1.41,低潮 (Low Tide),MWC,Ma Wan (馬灣),2022
2/6/2022,0:23,2/6/2022 0:23,1.48,低潮 (Low Tide),TAO,Tai O (大澳),2022
2/6/2022,0:37,2/6/2022 0:37,1.49,低潮 (Low Tide),CLK,Chek Lap Kok (赤?角),2022
2/6/2022,0:58,2/6/2022 0:58,1.65,高潮 (High Tide),TBT,Tsim Bei Tsui (尖鼻咀),2022
2/6/2022,2:33,2/6/2022 2:33,1.12,低潮 (Low Tide),KLW,Ko Lau Wan (高流灣),2022
2/6/2022,2:37,2/6/2022 2:37,1.15,低潮 (Low Tide),TMW,Tai Miu Wan (大廟灣),2022
2/6/2022,2:38,2/6/2022 2:38,1.29,低潮 (Low Tide),WAG,Waglan Island (橫瀾島),2022
2/6/2022,9:45,2/6/2022 9:45,2.28,高潮 (High Tide),CCH,Cheung Chau (長洲),2022
2/6/2022,10:01,2/6/2022 10:01,2.32,高潮 (High Tide),SPW,Shek Pik (石壁),2022
2/6/2022,10:15,2/6/2022 10:15,2.28,高潮 (High Tide),KCT,Kwai Chung (葵涌),2022
2/6/2022,10:15,2/6/2022 10:15,2.2,高潮 (High Tide),QUB,Quarry Bay (?魚涌),2022
2/6/2022,10:20,2/6/2022 10:20,2.32,高潮 (High Tide),MWC,Ma Wan (馬灣),2022
2/6/2022,10:27,2/6/2022 10:27,2.42,高潮 (High Tide),TAO,Tai O (大澳),2022
2/6/2022,10:41,2/6/2022 10:41,2.44,高潮 (High Tide),CLK,Chek Lap Kok (赤?角),2022
2/6/2022,10:43,2/6/2022 10:43,2.68,高潮 (High Tide),TBT,Tsim Bei Tsui (尖鼻咀),2022
2/6/2022,11:51,2/6/2022 11:51,2.17,高潮 (High Tide),TPK,Tai Po Kau (大埔滘),2022
2/6/2022,17:27,2/6/2022 17:27,0.45,低潮 (Low Tide),KLW,Ko Lau Wan (高流灣),2022
2/6/2022,17:46,2/6/2022 17:46,0.46,低潮 (Low Tide),TMW,Tai Miu Wan (大廟灣),2022
2/6/2022,17:48,2/6/2022 17:48,0.6,低潮 (Low Tide),WAG,Waglan Island (橫瀾島),2022
2/6/2022,17:52,2/6/2022 17:52,0.45,低潮 (Low Tide),QUB,Quarry Bay (?魚涌),2022
2/6/2022,17:57,2/6/2022 17:57,0.4,低潮 (Low Tide),CCH,Cheung Chau (長洲),2022
2/6/2022,17:58,2/6/2022 17:58,0.44,低潮 (Low Tide),KCT,Kwai Chung (葵涌),2022
2/6/2022,18:04,2/6/2022 18:04,0.34,低潮 (Low Tide),SPW,Shek Pik (石壁),2022
2/6/2022,18:10,2/6/2022 18:10,0.5,低潮 (Low Tide),TPK,Tai Po Kau (大埔滘),2022
2/6/2022,18:19,2/6/2022 18:19,0.27,低潮 (Low Tide),TAO,Tai O (大澳),2022
2/6/2022,18:23,2/6/2022 18:23,0.43,低潮 (Low Tide),MWC,Ma Wan (馬灣),2022
2/6/2022,18:55,2/6/2022 18:55,0.31,低潮 (Low Tide),CLK,Chek Lap Kok (赤?角),2022
2/6/2022,20:04,2/6/2022 20:04,0.23,低潮 (Low Tide),TBT,Tsim Bei Tsui (尖鼻咀),2022
3/6/2022,0:13,3/6/2022 0:13,1.29,低潮 (Low Tide),KLW,Ko Lau Wan (高流灣),2022
3/6/2022,0:36,3/6/2022 0:36,1.38,低潮 (Low Tide),WAG,Waglan Island (橫瀾島),2022
3/6/2022,0:42,3/6/2022 0:42,1.24,低潮 (Low Tide),TMW,Tai Miu Wan (大廟灣),2022
3/6/2022,0:47,3/6/2022 0:47,1.3,低潮 (Low Tide),TPK,Tai Po Kau (大埔滘),2022
3/6/2022,0:49,3/6/2022 0:49,1.29,低潮 (Low Tide),QUB,Quarry Bay (?魚涌),2022
3/6/2022,0:51,3/6/2022 0:51,1.33,低潮 (Low Tide),CCH,Cheung Chau (長洲),2022
3/6/2022,0:51,3/6/2022 0:51,1.34,低潮 (Low Tide),SPW,Shek Pik (石壁),2022
3/6/2022,0:53,3/6/2022 0:53,1.36,低潮 (Low Tide),KCT,Kwai Chung (葵涌),2022
3/6/2022,1:01,3/6/2022 1:01,1.37,低潮 (Low Tide),MWC,Ma Wan (馬灣),2022
3/6/2022,1:06,3/6/2022 1:06,1.44,低潮 (Low Tide),TAO,Tai O (大澳),2022
3/6/2022,1:19,3/6/2022 1:19,1.45,低潮 (Low Tide),CLK,Chek Lap Kok (赤?角),2022
3/6/2022,1:40,3/6/2022 1:40,1.61,高潮 (High Tide),TBT,Tsim Bei Tsui (尖鼻咀),2022
3/6/2022,8:20,3/6/2022 8:20,2.12,高潮 (High Tide),KLW,Ko Lau Wan (高流灣),2022
3/6/2022,9:03,3/6/2022 9:03,2.15,高潮 (High Tide),TPK,Tai Po Kau (大埔滘),2022
3/6/2022,9:25,3/6/2022 9:25,2.13,高潮 (High Tide),TMW,Tai Miu Wan (大廟灣),2022
3/6/2022,9:34,3/6/2022 9:34,2.27,高潮 (High Tide),WAG,Waglan Island (橫瀾島),2022
3/6/2022,9:44,3/6/2022 9:44,2.17,高潮 (High Tide),QUB,Quarry Bay (?魚涌),2022
3/6/2022,10:02,3/6/2022 10:02,2.25,高潮 (High Tide),CCH,Cheung Chau (長洲),2022
3/6/2022,10:28,3/6/2022 10:28,2.29,高潮 (High Tide),SPW,Shek Pik (石壁),2022
3/6/2022,10:31,3/6/2022 10:31,2.25,高潮 (High Tide),KCT,Kwai Chung (葵涌),2022
3/6/2022,10:45,3/6/2022 10:45,2.28,高潮 (High Tide),MWC,Ma Wan (馬灣),2022
3/6/2022,10:56,3/6/2022 10:56,2.39,高潮 (High Tide),TAO,Tai O (大澳),2022
3/6/2022,11:12,3/6/2022 11:12,2.41,高潮 (High Tide),CLK,Chek Lap Kok (赤?角),2022
3/6/2022,11:16,3/6/2022 11:16,2.64,高潮 (High Tide),TBT,Tsim Bei Tsui (尖鼻咀),2022
3/6/2022,18:08,3/6/2022 18:08,0.49,低潮 (Low Tide),KLW,Ko Lau Wan (高流灣),2022
3/6/2022,18:30,3/6/2022 18:30,0.49,低潮 (Low Tide),TMW,Tai Miu Wan (大廟灣),2022
3/6/2022,18:33,3/6/2022 18:33,0.62,低潮 (Low Tide),WAG,Waglan Island (橫瀾島),2022
3/6/2022,18:38,3/6/2022 18:38,0.48,低潮 (Low Tide),QUB,Quarry Bay (?魚涌),2022
3/6/2022,18:41,3/6/2022 18:41,0.44,低潮 (Low Tide),CCH,Cheung Chau (長洲),2022
3/6/2022,18:45,3/6/2022 18:45,0.47,低潮 (Low Tide),KCT,Kwai Chung (葵涌),2022
3/6/2022,18:47,3/6/2022 18:47,0.38,低潮 (Low Tide),SPW,Shek Pik (石壁),2022
3/6/2022,18:51,3/6/2022 18:51,0.53,低潮 (Low Tide),TPK,Tai Po Kau (大埔滘),2022
3/6/2022,19:02,3/6/2022 19:02,0.31,低潮 (Low Tide),TAO,Tai O (大澳),2022
3/6/2022,19:08,3/6/2022 19:08,0.45,低潮 (Low Tide),MWC,Ma Wan (馬灣),2022
3/6/2022,19:36,3/6/2022 19:36,0.35,低潮 (Low Tide),CLK,Chek Lap Kok (赤?角),2022
3/6/2022,20:44,3/6/2022 20:44,0.25,低潮 (Low Tide),TBT,Tsim Bei Tsui (尖鼻咀),2022
4/6/2022,0:57,4/6/2022 0:57,1.25,低潮 (Low Tide),KLW,Ko Lau Wan (高流灣),2022
4/6/2022,1:33,4/6/2022 1:33,1.26,低潮 (Low Tide),TPK,Tai Po Kau (大埔滘),2022
4/6/2022,1:43,4/6/2022 1:43,1.31,低潮 (Low Tide),CCH,Cheung Chau (長洲),2022
4/6/2022,1:43,4/6/2022 1:43,1.31,低潮 (Low Tide),SPW,Shek Pik (石壁),2022
4/6/2022,1:45,4/6/2022 1:45,1.27,低潮 (Low Tide),QUB,Quarry Bay (?魚涌),2022
4/6/2022,1:46,4/6/2022 1:46,1.34,低潮 (Low Tide),KCT,Kwai Chung (葵涌),2022
4/6/2022,1:52,4/6/2022 1:52,1.35,低潮 (Low Tide),MWC,Ma Wan (馬灣),2022
4/6/2022,1:55,4/6/2022 1:55,1.4,低潮 (Low Tide),TAO,Tai O (大澳),2022
4/6/2022,2:05,4/6/2022 2:05,1.42,低潮 (Low Tide),CLK,Chek Lap Kok (赤?角),2022
4/6/2022,2:24,4/6/2022 2:24,1.57,高潮 (High Tide),TBT,Tsim Bei Tsui (尖鼻咀),2022
4/6/2022,8:57,4/6/2022 8:57,2.08,高潮 (High Tide),KLW,Ko Lau Wan (高流灣),2022
4/6/2022,9:40,4/6/2022 9:40,2.1,高潮 (High Tide),TPK,Tai Po Kau (大埔滘),2022
4/6/2022,9:59,4/6/2022 9:59,2.09,高潮 (High Tide),TMW,Tai Miu Wan (大廟灣),2022
4/6/2022,10:07,4/6/2022 10:07,2.22,高潮 (High Tide),WAG,Waglan Island (橫瀾島),2022
4/6/2022,10:21,4/6/2022 10:21,2.13,高潮 (High Tide),QUB,Quarry Bay (?魚涌),2022
4/6/2022,10:40,4/6/2022 10:40,2.2,高潮 (High Tide),CCH,Cheung Chau (長洲),2022
4/6/2022,10:59,4/6/2022 10:59,2.2,高潮 (High Tide),KCT,Kwai Chung (葵涌),2022
4/6/2022,11:02,4/6/2022 11:02,2.24,高潮 (High Tide),SPW,Shek Pik (石壁),2022
4/6/2022,11:15,4/6/2022 11:15,2.23,高潮 (High Tide),MWC,Ma Wan (馬灣),2022
4/6/2022,11:31,4/6/2022 11:31,2.33,高潮 (High Tide),TAO,Tai O (大澳),2022
4/6/2022,11:46,4/6/2022 11:46,2.34,高潮 (High Tide),CLK,Chek Lap Kok (赤?角),2022
4/6/2022,11:52,4/6/2022 11:52,2.55,高潮 (High Tide),TBT,Tsim Bei Tsui (尖鼻咀),2022
4/6/2022,18:52,4/6/2022 18:52,0.53,低潮 (Low Tide),KLW,Ko Lau Wan (高流灣),2022
4/6/2022,19:26,4/6/2022 19:26,0.52,低潮 (Low Tide),QUB,Quarry Bay (?魚涌),2022
4/6/2022,19:28,4/6/2022 19:28,0.49,低潮 (Low Tide),CCH,Cheung Chau (長洲),2022
4/6/2022,19:34,4/6/2022 19:34,0.51,低潮 (Low Tide),KCT,Kwai Chung (葵涌),2022
4/6/2022,19:34,4/6/2022 19:34,0.43,低潮 (Low Tide),SPW,Shek Pik (石壁),2022
4/6/2022,19:35,4/6/2022 19:35,0.57,低潮 (Low Tide),TPK,Tai Po Kau (大埔滘),2022
4/6/2022,19:48,4/6/2022 19:48,0.37,低潮 (Low Tide),TAO,Tai O (大澳),2022
4/6/2022,19:54,4/6/2022 19:54,0.49,低潮 (Low Tide),MWC,Ma Wan (馬灣),2022
4/6/2022,20:19,4/6/2022 20:19,0.39,低潮 (Low Tide),CLK,Chek Lap Kok (赤?角),2022
4/6/2022,21:23,4/6/2022 21:23,0.28,低潮 (Low Tide),TBT,Tsim Bei Tsui (尖鼻咀),2022
5/6/2022,2:57,5/6/2022 2:57,1.41,低潮 (Low Tide),CLK,Chek Lap Kok (赤?角),2022
5/6/2022,3:12,5/6/2022 3:12,1.55,高潮 (High Tide),TBT,Tsim Bei Tsui (尖鼻咀),2022
5/6/2022,9:38,5/6/2022 9:38,2.01,高潮 (High Tide),KLW,Ko Lau Wan (高流灣),2022
5/6/2022,10:21,5/6/2022 10:21,2.03,高潮 (High Tide),TPK,Tai Po Kau (大埔滘),2022
5/6/2022,10:41,5/6/2022 10:41,2.02,高潮 (High Tide),TMW,Tai Miu Wan (大廟灣),2022
5/6/2022,10:52,5/6/2022 10:52,2.15,高潮 (High Tide),WAG,Waglan Island (橫瀾島),2022
5/6/2022,11:13,5/6/2022 11:13,2.05,高潮 (High Tide),QUB,Quarry Bay (?魚涌),2022
5/6/2022,11:28,5/6/2022 11:28,2.12,高潮 (High Tide),CCH,Cheung Chau (長洲),2022
5/6/2022,11:44,5/6/2022 11:44,2.16,高潮 (High Tide),SPW,Shek Pik (石壁),2022
5/6/2022,11:46,5/6/2022 11:46,2.12,高潮 (High Tide),KCT,Kwai Chung (葵涌),2022
5/6/2022,11:56,5/6/2022 11:56,2.14,高潮 (High Tide),MWC,Ma Wan (馬灣),2022
5/6/2022,12:11,5/6/2022 12:11,2.24,高潮 (High Tide),TAO,Tai O (大澳),2022
5/6/2022,12:25,5/6/2022 12:25,2.25,高潮 (High Tide),CLK,Chek Lap Kok (赤?角),2022
5/6/2022,12:34,5/6/2022 12:34,2.43,高潮 (High Tide),TBT,Tsim Bei Tsui (尖鼻咀),2022
5/6/2022,21:04,5/6/2022 21:04,0.44,低潮 (Low Tide),CLK,Chek Lap Kok (赤?角),2022
5/6/2022,22:02,5/6/2022 22:02,0.31,低潮 (Low Tide),TBT,Tsim Bei Tsui (尖鼻咀),2022
6/6/2022,4:09,6/6/2022 4:09,1.55,高潮 (High Tide),TBT,Tsim Bei Tsui (尖鼻咀),2022
6/6/2022,10:25,6/6/2022 10:25,1.92,高潮 (High Tide),KLW,Ko Lau Wan (高流灣),2022
6/6/2022,11:07,6/6/2022 11:07,1.94,高潮 (High Tide),TPK,Tai Po Kau (大埔滘),2022
6/6/2022,11:40,6/6/2022 11:40,1.92,高潮 (High Tide),TMW,Tai Miu Wan (大廟灣),2022
6/6/2022,11:54,6/6/2022 11:54,2.05,高潮 (High Tide),WAG,Waglan Island (橫瀾島),2022
6/6/2022,12:21,6/6/2022 12:21,1.96,高潮 (High Tide),QUB,Quarry Bay (?魚涌),2022
6/6/2022,12:22,6/6/2022 12:22,2.02,高潮 (High Tide),CCH,Cheung Chau (長洲),2022
6/6/2022,12:35,6/6/2022 12:35,2.05,高潮 (High Tide),SPW,Shek Pik (石壁),2022
6/6/2022,12:36,6/6/2022 12:36,2.03,高潮 (High Tide),KCT,Kwai Chung (葵涌),2022
6/6/2022,12:45,6/6/2022 12:45,2.04,高潮 (High Tide),MWC,Ma Wan (馬灣),2022
6/6/2022,12:59,6/6/2022 12:59,2.13,高潮 (High Tide),TAO,Tai O (大澳),2022
6/6/2022,13:11,6/6/2022 13:11,2.13,高潮 (High Tide),CLK,Chek Lap Kok (赤?角),2022
6/6/2022,13:25,6/6/2022 13:25,2.27,高潮 (High Tide),TBT,Tsim Bei Tsui (尖鼻咀),2022
6/6/2022,22:42,6/6/2022 22:42,0.36,低潮 (Low Tide),TBT,Tsim Bei Tsui (尖鼻咀),2022
7/6/2022,5:15,7/6/2022 5:15,1.59,高潮 (High Tide),TBT,Tsim Bei Tsui (尖鼻咀),2022
7/6/2022,11:16,7/6/2022 11:16,1.81,高潮 (High Tide),KLW,Ko Lau Wan (高流灣),2022
7/6/2022,13:08,7/6/2022 13:08,1.81,高潮 (High Tide),TMW,Tai Miu Wan (大廟灣),2022
7/6/2022,13:08,7/6/2022 13:08,1.94,高潮 (High Tide),WAG,Waglan Island (橫瀾島),2022
7/6/2022,13:20,7/6/2022 13:20,1.9,高潮 (High Tide),CCH,Cheung Chau (長洲),2022
7/6/2022,13:24,7/6/2022 13:24,1.85,高潮 (High Tide),QUB,Quarry Bay (?魚涌),2022
7/6/2022,13:32,7/6/2022 13:32,1.92,高潮 (High Tide),KCT,Kwai Chung (葵涌),2022
7/6/2022,13:36,7/6/2022 13:36,1.92,高潮 (High Tide),SPW,Shek Pik (石壁),2022
7/6/2022,13:43,7/6/2022 13:43,1.92,高潮 (High Tide),MWC,Ma Wan (馬灣),2022
7/6/2022,13:58,7/6/2022 13:58,2,高潮 (High Tide),TAO,Tai O (大澳),2022
7/6/2022,14:10,7/6/2022 14:10,1.99,高潮 (High Tide),CLK,Chek Lap Kok (赤?角),2022
7/6/2022,14:31,7/6/2022 14:31,2.1,高潮 (High Tide),TBT,Tsim Bei Tsui (尖鼻咀),2022
7/6/2022,15:06,7/6/2022 15:06,1.82,高潮 (High Tide),TPK,Tai Po Kau (大埔滘),2022
7/6/2022,23:26,7/6/2022 23:26,0.42,低潮 (Low Tide),TBT,Tsim Bei Tsui (尖鼻咀),2022
8/6/2022,5:03,8/6/2022 5:03,1.44,低潮 (Low Tide),KLW,Ko Lau Wan (高流灣),2022
8/6/2022,5:41,8/6/2022 5:41,1.52,高潮 (High Tide),KCT,Kwai Chung (葵涌),2022
8/6/2022,5:45,8/6/2022 5:45,1.55,高潮 (High Tide),MWC,Ma Wan (馬灣),2022
8/6/2022,5:47,8/6/2022 5:47,1.47,低潮 (Low Tide),QUB,Quarry Bay (?魚涌),2022
8/6/2022,5:49,8/6/2022 5:49,1.52,高潮 (High Tide),CCH,Cheung Chau (長洲),2022
8/6/2022,5:50,8/6/2022 5:50,1.52,高潮 (High Tide),SPW,Shek Pik (石壁),2022
8/6/2022,5:58,8/6/2022 5:58,1.6,高潮 (High Tide),TAO,Tai O (大澳),2022
8/6/2022,6:07,8/6/2022 6:07,1.61,高潮 (High Tide),CLK,Chek Lap Kok (赤?角),2022
8/6/2022,6:11,8/6/2022 6:11,1.68,高潮 (High Tide),TBT,Tsim Bei Tsui (尖鼻咀),2022
8/6/2022,14:37,8/6/2022 14:37,1.78,高潮 (High Tide),CCH,Cheung Chau (長洲),2022
8/6/2022,14:49,8/6/2022 14:49,1.8,高潮 (High Tide),KCT,Kwai Chung (葵涌),2022
8/6/2022,14:54,8/6/2022 14:54,1.83,高潮 (High Tide),WAG,Waglan Island (橫瀾島),2022
8/6/2022,14:58,8/6/2022 14:58,1.8,高潮 (High Tide),SPW,Shek Pik (石壁),2022
8/6/2022,15:00,8/6/2022 15:00,1.73,高潮 (High Tide),QUB,Quarry Bay (?魚涌),2022
8/6/2022,15:00,8/6/2022 15:00,1.69,高潮 (High Tide),TMW,Tai Miu Wan (大廟灣),2022
8/6/2022,15:15,8/6/2022 15:15,1.8,高潮 (High Tide),MWC,Ma Wan (馬灣),2022
8/6/2022,15:16,8/6/2022 15:16,1.86,高潮 (High Tide),TAO,Tai O (大澳),2022
8/6/2022,15:37,8/6/2022 15:37,1.69,高潮 (High Tide),KLW,Ko Lau Wan (高流灣),2022
8/6/2022,15:44,8/6/2022 15:44,1.85,高潮 (High Tide),CLK,Chek Lap Kok (赤?角),2022
8/6/2022,15:54,8/6/2022 15:54,1.95,高潮 (High Tide),TBT,Tsim Bei Tsui (尖鼻咀),2022
8/6/2022,16:21,8/6/2022 16:21,1.72,高潮 (High Tide),TPK,Tai Po Kau (大埔滘),2022
8/6/2022,22:09,8/6/2022 22:09,0.71,低潮 (Low Tide),KLW,Ko Lau Wan (高流灣),2022
8/6/2022,22:36,8/6/2022 22:36,0.71,低潮 (Low Tide),QUB,Quarry Bay (?魚涌),2022
8/6/2022,22:39,8/6/2022 22:39,0.7,低潮 (Low Tide),CCH,Cheung Chau (長洲),2022
8/6/2022,22:43,8/6/2022 22:43,0.7,低潮 (Low Tide),KCT,Kwai Chung (葵涌),2022
8/6/2022,22:49,8/6/2022 22:49,0.65,低潮 (Low Tide),SPW,Shek Pik (石壁),2022
8/6/2022,22:55,8/6/2022 22:55,0.68,低潮 (Low Tide),MWC,Ma Wan (馬灣),2022
8/6/2022,23:08,8/6/2022 23:08,0.62,低潮 (Low Tide),TAO,Tai O (大澳),2022
8/6/2022,23:25,8/6/2022 23:25,0.62,低潮 (Low Tide),CLK,Chek Lap Kok (赤?角),2022
9/6/2022,0:14,9/6/2022 0:14,0.49,低潮 (Low Tide),TBT,Tsim Bei Tsui (尖鼻咀),2022
9/6/2022,5:34,9/6/2022 5:34,1.56,高潮 (High Tide),KLW,Ko Lau Wan (高流灣),2022
9/6/2022,5:52,9/6/2022 5:52,1.64,高潮 (High Tide),KCT,Kwai Chung (葵涌),2022
9/6/2022,5:55,9/6/2022 5:55,1.53,高潮 (High Tide),TMW,Tai Miu Wan (大廟灣),2022
9/6/2022,5:55,9/6/2022 5:55,1.67,高潮 (High Tide),WAG,Waglan Island (橫瀾島),2022
9/6/2022,5:56,9/6/2022 5:56,1.64,高潮 (High Tide),CCH,Cheung Chau (長洲),2022
9/6/2022,5:56,9/6/2022 5:56,1.58,高潮 (High Tide),QUB,Quarry Bay (?魚涌),2022
9/6/2022,6:02,9/6/2022 6:02,1.66,高潮 (High Tide),MWC,Ma Wan (馬灣),2022
9/6/2022,6:05,9/6/2022 6:05,1.64,高潮 (High Tide),SPW,Shek Pik (石壁),2022
9/6/2022,6:11,9/6/2022 6:11,1.57,高潮 (High Tide),TPK,Tai Po Kau (大埔滘),2022
9/6/2022,6:20,9/6/2022 6:20,1.73,高潮 (High Tide),TAO,Tai O (大澳),2022
9/6/2022,6:31,9/6/2022 6:31,1.73,高潮 (High Tide),CLK,Chek Lap Kok (赤?角),2022
9/6/2022,12:20,9/6/2022 12:20,1.21,低潮 (Low Tide),TBT,Tsim Bei Tsui (尖鼻咀),2022
